Date,Ticker,Open,High,Low,Close,Volume
12/07/2015,VOO,191.88,191.88,189.98,190.95,"1,752,945"
12/04/2015,VOO,188.99,192.52,188.84,192.16,"2,900,787"
12/03/2015,VOO,191.56,191.75,187.73,188.46,"2,724,471"
12/02/2015,VOO,193.18,193.45,190.92,191.18,"1,999,841"
12/01/2015,VOO,192.05,193.3,191.78,193.22,"1,812,918"
11/30/2015,VOO,192.45,192.47,191.24,191.37,"1,550,956"
11/27/2015,VOO,192.08,192.38,191.5,192.15,"894,462"
11/25/2015,VOO,192.15,192.31,191.67,191.96,"758,701"
11/24/2015,VOO,190.63,192.38,190.18,192.02,"1,571,991"
11/23/2015,VOO,191.89,192.54,191.2,191.71,"1,308,110"
11/20/2015,VOO,192.01,192.66,191.5,191.93,"1,317,636"
11/19/2015,VOO,191.3,191.68,190.9,191.22,"2,155,036"
11/18/2015,VOO,188.91,191.51,188.89,191.32,"2,858,620"
11/17/2015,VOO,188.86,189.79,187.83,188.29,"1,879,921"
11/16/2015,VOO,185.5,188.55,185.36,188.52,"1,687,079"
11/13/2015,VOO,187.35,187.62,185.58,185.67,"3,223,960"
11/12/2015,VOO,189.36,189.81,187.78,187.84,"2,454,885"
11/11/2015,VOO,191.48,191.55,190.39,190.39,"1,114,737"
11/10/2015,VOO,190.26,191.25,189.91,191.12,"1,257,460"
11/09/2015,VOO,191.89,192.01,189.75,190.76,"2,127,809"
11/06/2015,VOO,192.26,192.83,191.12,192.56,"2,172,599"
11/05/2015,VOO,192.99,193.44,191.71,192.64,"2,185,114"
11/04/2015,VOO,193.77,193.9,192.28,192.88,"1,786,682"
11/03/2015,VOO,192.54,194.06,192.28,193.43,"3,920,353"
11/02/2015,VOO,190.98,193.09,190.85,192.82,"2,403,483"
10/30/2015,VOO,191.82,192,190.56,190.56,"2,011,559"
10/29/2015,VOO,191.04,191.85,190.89,191.53,"1,779,006"
10/28/2015,VOO,189.84,191.6,189.06,191.6,"2,251,897"
10/27/2015,VOO,189.08,189.76,188.65,189.4,"1,442,405"
10/26/2015,VOO,190.11,190.12,189.39,189.77,"1,150,453"
10/23/2015,VOO,190,190.63,189.14,190.22,"1,624,331"
10/22/2015,VOO,186.02,188.38,185.97,188.17,"1,498,293"
10/21/2015,VOO,186.79,186.81,184.86,184.97,"1,556,881"
10/20/2015,VOO,186.02,186.87,185.7,186.18,"1,151,189"
10/19/2015,VOO,185.66,186.43,185.31,186.42,"768,898"
10/16/2015,VOO,185.92,186.34,185.12,186.2,"1,241,247"
10/15/2015,VOO,183.4,185.49,183.02,185.45,"2,523,136"
10/14/2015,VOO,183.45,184.13,182.39,182.71,"1,184,112"
10/13/2015,VOO,183.98,185.31,183.39,183.57,"1,022,349"
10/12/2015,VOO,184.68,184.93,184.18,184.8,"885,090"
10/09/2015,VOO,184.66,185.08,183.91,184.58,"1,651,038"
10/08/2015,VOO,182.44,184.78,182.08,184.48,"3,109,551"
10/07/2015,VOO,182.4,183.19,181.05,182.87,"1,693,811"
10/06/2015,VOO,181.88,182.41,180.59,181.35,"1,325,351"
10/05/2015,VOO,180.14,182.18,180,181.96,"2,049,140"
10/02/2015,VOO,174,178.75,173.35,178.75,"2,307,155"
10/01/2015,VOO,175.97,176.43,174,176.2,"3,948,423"
09/30/2015,VOO,174.56,175.84,173.67,175.71,"4,123,583"
09/29/2015,VOO,172.67,173.92,171.36,172.4,"3,219,534"
09/28/2015,VOO,175.86,175.87,172.02,172.31,"3,732,895"
09/25/2015,VOO,178.48,178.71,175.83,176.76,"3,436,258"
09/24/2015,VOO,176.05,177.31,174.69,176.88,"2,562,353"
09/23/2015,VOO,177.99,178.45,176.85,177.43,"1,670,250"
09/22/2015,VOO,177.8,178.25,176.54,177.75,"2,469,477"
09/21/2015,VOO,180.15,181.2,178.94,180.1,"1,467,587"
09/18/2015,VOO,180.41,182.04,179.69,180.13,"3,205,186"
09/17/2015,VOO,183.4,185.99,182.74,183.09,"3,106,238"
09/16/2015,VOO,182.34,183.72,181.91,183.57,"2,098,874"
09/15/2015,VOO,180.22,182.42,179.77,181.98,"1,641,534"
09/14/2015,VOO,180.58,180.58,179.18,179.64,"905,324"
09/11/2015,VOO,179.09,180.42,178.33,180.32,"2,184,960"
09/10/2015,VOO,178.25,180.78,178.07,179.57,"1,774,435"
09/09/2015,VOO,182.8,182.85,178.17,178.57,"2,125,549"
09/08/2015,VOO,179.67,181.15,178.92,181.01,"2,248,536"
09/04/2015,VOO,176.88,177.69,175.64,176.49,"2,317,653"
09/03/2015,VOO,179.96,181.54,178.71,179.27,"2,420,172"
09/02/2015,VOO,178.48,179.13,176.4,179.12,"2,424,009"
09/01/2015,VOO,177.11,178.5,174.83,175.58,"8,531,766"
08/31/2015,VOO,181.68,182.54,180.6,181.11,"1,922,950"
08/28/2015,VOO,181.97,183.19,181.43,182.72,"2,944,966"
08/27/2015,VOO,180.8,182.8,178.94,182.72,"7,168,812"
08/26/2015,VOO,176.23,178.51,172.68,178.36,"7,086,141"
08/25/2015,VOO,179.16,179.8,171.37,171.55,"8,132,237"
08/24/2015,VOO,172,179.54,168.08,173.66,"12,324,950"
08/21/2015,VOO,185.08,186.03,181.04,181.04,"6,145,933"
08/20/2015,VOO,189.36,189.93,186.95,186.97,"4,195,688"
08/19/2015,VOO,191.78,192.55,190.12,190.98,"1,771,931"
08/18/2015,VOO,192.84,193.16,192.28,192.5,"1,023,806"
08/17/2015,VOO,191.42,193.09,190.86,193.09,"1,926,335"
08/14/2015,VOO,191.12,192.08,190.98,192.02,"742,451"
08/13/2015,VOO,191.42,192.12,190.77,191.28,"1,155,942"
08/12/2015,VOO,189.88,191.76,188.3,191.49,"3,758,708"
08/11/2015,VOO,191.64,192.04,190.5,191.32,"4,996,337"
08/10/2015,VOO,191.9,193.15,191.9,193.09,"1,346,730"
08/07/2015,VOO,190.88,190.99,189.69,190.67,"1,854,050"
08/06/2015,VOO,192.77,192.93,190.39,191.17,"1,321,232"
08/05/2015,VOO,193.04,193.75,192.31,192.64,"1,369,852"
08/04/2015,VOO,192.35,192.76,191.46,191.97,"1,601,667"
08/03/2015,VOO,193,193.01,191.33,192.35,"3,081,665"
07/31/2015,VOO,193.92,193.92,192.71,192.95,"1,437,242"
07/30/2015,VOO,192.77,193.48,192.02,193.28,"924,412"
07/29/2015,VOO,192.07,193.5,191.91,193.25,"2,471,249"
07/28/2015,VOO,190.59,192.1,189.63,191.89,"931,309"
07/27/2015,VOO,189.78,190.32,189.15,189.59,"1,745,618"
07/24/2015,VOO,192.86,192.89,190.36,190.67,"1,589,133"
07/23/2015,VOO,194,194.03,192.34,192.68,"899,270"
07/22/2015,VOO,193.38,194.16,193.38,193.79,"1,193,784"
07/21/2015,VOO,194.82,195.05,193.86,194.17,"772,382"
07/20/2015,VOO,195.09,195.46,194.6,194.94,"1,103,466"
07/17/2015,VOO,194.68,194.92,194.24,194.85,"872,081"
07/16/2015,VOO,194.31,194.67,194.05,194.62,"949,541"
07/15/2015,VOO,193.29,193.73,192.62,193.14,"1,174,758"
07/14/2015,VOO,192.37,193.53,192.27,193.22,"1,128,915"
07/13/2015,VOO,191.59,192.48,191.58,192.37,"1,026,106"
07/10/2015,VOO,190.18,190.71,189.35,190.24,"1,648,635"
07/09/2015,VOO,189.9,190.13,187.83,187.85,"2,224,904"
07/08/2015,VOO,189.36,189.59,187.31,187.51,"1,874,025"
07/07/2015,VOO,189.86,190.9,187.19,190.75,"3,507,468"
07/06/2015,VOO,188.72,190.4,188.48,189.58,"1,741,085"
07/02/2015,VOO,190.85,191,189.68,190.13,"3,087,103"
07/01/2015,VOO,190.65,190.75,189.45,190.27,"2,782,276"
06/30/2015,VOO,190.18,190.18,188.24,188.84,"2,679,412"
06/29/2015,VOO,190.78,191.43,188.26,188.35,"2,746,754"
06/26/2015,VOO,192.82,193.07,191.8,192.42,"1,631,894"
06/25/2015,VOO,193.51,193.69,192.36,192.42,"2,287,598"
06/24/2015,VOO,194.18,194.52,192.99,193.02,"2,160,601"
06/23/2015,VOO,194.48,194.76,194,194.41,"1,727,228"
06/22/2015,VOO,194.37,194.92,194.05,194.27,"1,027,028"
06/19/2015,VOO,194.8,194.85,193.85,193.85,"691,383"
06/18/2015,VOO,193.61,195.53,193.6,194.98,"1,041,566"
06/17/2015,VOO,193.06,193.69,191.95,193.07,"1,170,581"
06/16/2015,VOO,191.5,192.81,191.34,192.74,"819,781"
06/15/2015,VOO,191.22,191.97,190.47,191.62,"1,392,599"
06/12/2015,VOO,193.01,193.22,192.21,192.51,"2,147,740"
06/11/2015,VOO,193.95,194.37,193.63,193.93,"724,695"
06/10/2015,VOO,191.96,193.78,191.88,193.33,"1,247,688"
06/09/2015,VOO,191.1,191.65,190.37,191.06,"1,466,057"
06/08/2015,VOO,192.17,192.32,191.02,191.11,"1,130,127"
06/05/2015,VOO,192.48,193.02,191.58,192.3,"1,567,766"
06/04/2015,VOO,193.52,194.13,192.28,192.69,"1,383,350"
06/03/2015,VOO,194.31,194.93,193.74,194.27,"1,213,846"
06/02/2015,VOO,193.43,194.5,192.75,193.74,"1,094,354"
06/01/2015,VOO,194.23,194.64,193.09,193.94,"1,157,378"
05/29/2015,VOO,194.67,194.72,193.25,193.49,"1,530,932"
05/28/2015,VOO,194.66,194.87,194,194.76,"1,114,537"
05/27/2015,VOO,193.66,195.24,193.3,194.94,"1,420,085"
05/26/2015,VOO,194.73,194.77,192.7,193.16,"1,235,326"
05/22/2015,VOO,195.31,195.75,195.19,195.26,"831,588"
05/21/2015,VOO,195.05,195.93,194.83,195.69,"756,214"
05/20/2015,VOO,195.37,195.95,194.8,195.1,"3,401,278"
05/19/2015,VOO,195.44,195.77,194.96,195.23,"980,437"
05/18/2015,VOO,194.63,195.62,194.48,195.33,"984,492"
05/15/2015,VOO,194.68,194.88,194.22,194.73,"718,961"
05/14/2015,VOO,193.64,194.6,193.33,194.53,"902,299"
05/13/2015,VOO,192.96,193.61,192.26,192.52,"589,009"
05/12/2015,VOO,192.15,193.07,191.23,192.46,"1,852,662"
05/11/2015,VOO,193.93,194.2,192.96,193.02,"1,090,083"
05/08/2015,VOO,193.3,194.18,193.23,193.95,"1,322,903"
05/07/2015,VOO,190.59,191.9,190.24,191.44,"1,320,717"
05/06/2015,VOO,192.09,192.39,189.53,190.67,"1,588,079"
05/05/2015,VOO,193.4,193.8,191.33,191.44,"1,138,325"
05/04/2015,VOO,193.64,194.31,193.5,193.7,"1,060,020"
05/01/2015,VOO,191.96,193.18,191.85,193.1,"1,921,248"
04/30/2015,VOO,192.4,192.8,190.32,191.1,"2,506,112"
04/29/2015,VOO,192.81,193.66,192.14,193.02,"1,408,897"
04/28/2015,VOO,193.17,193.85,191.94,193.81,"1,103,795"
04/27/2015,VOO,194.63,194.74,193,193.21,"898,239"
04/24/2015,VOO,194.02,194.29,193.52,193.98,"978,254"
04/23/2015,VOO,192.65,194.26,192.5,193.59,"956,375"
04/22/2015,VOO,192.49,193.28,191.5,193.09,"1,125,389"
04/21/2015,VOO,193.11,193.26,191.8,192.14,"1,089,492"
04/20/2015,VOO,191.67,192.7,191.55,192.33,"1,430,336"
04/17/2015,VOO,191.53,191.77,189.75,190.59,"2,059,272"
04/16/2015,VOO,192.55,193.37,192.3,192.83,"823,270"
04/15/2015,VOO,192.54,193.42,192.45,192.9,"934,925"
04/14/2015,VOO,191.42,192.22,190.77,192.02,"2,647,824"
04/13/2015,VOO,192.36,193.04,191.6,191.67,"1,227,788"
04/10/2015,VOO,191.74,192.57,191.54,192.54,"1,056,863"
04/09/2015,VOO,190.45,191.71,189.96,191.49,"794,772"
04/08/2015,VOO,190.24,191.06,189.81,190.66,"1,412,050"
04/07/2015,VOO,190.48,191.33,189.97,189.97,"1,372,349"
04/06/2015,VOO,188.23,191.04,188.09,190.48,"1,242,499"
04/02/2015,VOO,188.47,189.69,188.27,189.15,"1,803,499"
04/01/2015,VOO,189.17,189.17,187.47,188.59,"3,379,895"
03/31/2015,VOO,189.98,191.78,189.17,189.2,"2,765,201"
03/30/2015,VOO,189.75,191.19,189.72,190.88,"1,414,682"
03/27/2015,VOO,188.04,188.78,187.83,188.53,"1,836,963"
03/26/2015,VOO,187.88,189.15,187.15,188.14,"1,906,214"
03/25/2015,VOO,191.64,191.87,188.57,188.61,"1,216,708"
03/24/2015,VOO,192.38,192.85,191.33,191.4,"1,587,665"
03/23/2015,VOO,192.85,193.49,192.49,192.52,"707,080"
03/20/2015,VOO,193.19,194.39,193.13,193.85,"1,350,135"
03/19/2015,VOO,192.56,192.85,191.75,192.11,"1,371,977"
03/18/2015,VOO,190.17,193.76,189.49,193,"2,287,408"
03/17/2015,VOO,190.48,191.13,189.83,190.73,"1,460,929"
03/16/2015,VOO,189.59,191.38,189.55,191.38,"1,054,676"
03/13/2015,VOO,189.68,189.79,187.62,188.8,"1,792,236"
03/12/2015,VOO,188.21,190,188.2,189.96,"2,646,859"
03/11/2015,VOO,188.26,188.47,187.47,187.54,"1,857,468"
03/10/2015,VOO,189.57,189.63,187.97,187.98,"2,390,456"
03/09/2015,VOO,190.52,191.47,190.42,191.12,"1,132,034"
03/06/2015,VOO,192,192.55,189.94,190.31,"1,815,633"
03/05/2015,VOO,193.15,193.33,192.48,193.04,"1,135,838"
03/04/2015,VOO,193,193.05,191.73,192.83,"1,497,509"
03/03/2015,VOO,193.96,194.02,192.69,193.64,"1,388,104"
03/02/2015,VOO,193.31,194.47,193.3,194.47,"1,016,560"
02/27/2015,VOO,193.77,194.05,193.19,193.2,"966,623"
02/26/2015,VOO,193.99,194.15,193.21,193.87,"994,201"
02/25/2015,VOO,194.14,194.65,193.71,194.09,"1,983,556"
02/24/2015,VOO,193.69,194.49,193.43,194.3,"1,244,211"
02/23/2015,VOO,193.49,193.73,193.03,193.73,"1,497,711"
02/20/2015,VOO,192.13,193.82,191.45,193.78,"1,373,953"
02/19/2015,VOO,192.09,192.97,191.89,192.61,"1,017,560"
02/18/2015,VOO,192.28,192.78,192,192.74,"1,862,950"
02/17/2015,VOO,192.07,192.88,191.79,192.7,"1,700,425"
02/13/2015,VOO,191.72,192.44,191.46,192.39,"1,073,112"
02/12/2015,VOO,190.7,191.65,190.47,191.55,"2,008,510"
02/11/2015,VOO,189.51,190.23,188.78,189.79,"1,744,393"
02/10/2015,VOO,188.82,189.93,187.85,189.66,"1,798,005"
02/09/2015,VOO,187.81,188.59,187.22,187.66,"2,289,295"
02/06/2015,VOO,189.49,190.05,187.94,188.52,"1,454,708"
02/05/2015,VOO,187.89,189.19,187.85,189.05,"1,033,759"
02/04/2015,VOO,187.03,188.35,186.65,187.15,"1,861,200"
02/03/2015,VOO,186.13,187.86,185.79,187.79,"1,435,021"
02/02/2015,VOO,183.5,185.26,181.47,185.09,"3,397,836"
01/30/2015,VOO,183.96,185.38,182.63,182.99,"2,302,466"
01/29/2015,VOO,183.74,185.53,182.21,185.27,"4,338,151"
01/28/2015,VOO,187.27,187.32,183.35,183.49,"2,530,752"
01/27/2015,VOO,186.14,187.18,185.02,185.94,"1,979,085"
01/26/2015,VOO,187.79,188.51,186.93,188.41,"2,018,019"
01/23/2015,VOO,188.72,189.02,187.79,188.04,"3,109,762"
01/22/2015,VOO,187.09,189.15,185.6,189.08,"6,074,860"
01/21/2015,VOO,184.77,186.74,184.3,186.23,"1,586,514"
01/20/2015,VOO,185.62,185.9,183.58,185.26,"1,637,624"
01/16/2015,VOO,182.31,185.08,182.09,184.8,"1,472,796"
01/15/2015,VOO,184.88,185.25,182.4,182.54,"1,940,747"
01/14/2015,VOO,183.1,184.4,182.11,184.26,"5,216,290"
01/13/2015,VOO,187.22,188.41,183.9,185.35,"2,158,515"
01/12/2015,VOO,187.46,187.6,185.19,185.84,"1,847,548"
01/09/2015,VOO,189.3,189.34,186.65,187.23,"2,525,225"
01/08/2015,VOO,187.13,189.05,187.07,188.82,"1,740,575"
01/07/2015,VOO,184.73,185.91,184.23,185.56,"2,305,552"
01/06/2015,VOO,185.37,185.88,182.36,183.27,"2,245,280"
01/05/2015,VOO,187.26,187.41,184.66,185.09,"2,734,710"
01/02/2015,VOO,189.29,189.72,187.26,188.4,"1,864,986"
01/01/2015,VOO,190.75,190.91,188.38,188.4,"1,365,995"
